fpr,auc,confidence,cb,p,tpr,ppv,npv,pos_LR,neg_LR,f1,accuracy
0.01,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.005154639175257732,0.021739130434782608,0.9587871022848601,0.5154639175257727,1.004894303863376,0.008333333333333333,0.9496722351448509
0.05,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.007731958762886598,0.006369426751592357,0.9571603427172583,0.15463917525773183,1.0444926749864352,0.006984866123399302,0.9098117995347854
0.1,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.010309278350515464,0.004395604395604396,0.955077211043519,0.10309278350515466,1.0996563573883162,0.0061633281972265025,0.8636075280186086
0.15,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.041237113402061855,0.011577424023154847,0.9539375928677564,0.274914089347079,1.1279563371740449,0.018079096045197737,0.8162402199196448
0.2,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.08247422680412371,0.017084890549919914,0.9530652603823335,0.41237113402061865,1.1469072164948453,0.028306059265811586,0.7677098752378938
0.25,0.6498079087054865,0.03861287946687714,0.99,1.3813237996616295e-23,0.1056701030927835,0.017219655606887863,0.9509679242616929,0.422680412371134,1.1924398625429553,0.029613578909353563,0.7159018820046521
